Sr No.,District,Service,full_address,Latitude,Longitude,service_category,nearest_neighbor_km,local_support_count_15km,district_center_distance_km,suspected_geocode_outlier
482,Purba Medinipur,SN Hotel Panisra Purba Medinipur 9931508609,"SN Hotel Panisra Purba Medinipur 9931508609, restaurant, Purba Medinipur, West Bengal, India",21.9372879,87.77633329999999,Food/Lodging,0.0,11,27.84513101434202,False
483,Purba Medinipur,Manu Hotel Padmapukur Contai,"Manu Hotel Padmapukur Contai, restaurant, Purba Medinipur, West Bengal, India",21.778109,87.7517427,Food/Lodging,0.0,19,45.72600620678365,False
484,Purba Medinipur,Sandipa Hotel NH41 Kolaghat Purba Medinipur 9802833511,"Sandipa Hotel NH41 Kolaghat Purba Medinipur 9802833511, restaurant, Purba Medinipur, West Bengal, India",22.4332966,87.86619069999999,Food/Lodging,0.0,23,28.096697582617452,False
485,Purba Medinipur,KEPS Restaurant Central Bus Stand Contai,"KEPS Restaurant Central Bus Stand Contai, Purba Medinipur, West Bengal, India",21.7765447,87.7343085,Food/Lodging,0.0,19,46.185038778038226,False
486,Purba Medinipur,DPUR Hotel NH41 Tamralip Purba Medinipur 9733603642,"DPUR Hotel NH41 Tamralip Purba Medinipur 9733603642, restaurant, Purba Medinipur, West Bengal, India",21.616072,87.4828902,Food/Lodging,0.0,7,71.93093433291183,False
487,Purba Medinipur,Nikita Restaurant Central Bus Stand Contai,"Nikita Restaurant Central Bus Stand Contai, Purba Medinipur, West Bengal, India",21.7762181,87.73407689999999,Food/Lodging,0.0,19,46.225039585746,False
488,Purba Medinipur,Sathi Hotel NH41 Purba Medinipur Contai 7047272777,"Sathi Hotel NH41 Purba Medinipur Contai 7047272777, restaurant, Purba Medinipur, West Bengal, India",22.2299426,87.901444,Food/Lodging,0.0,27,10.259926676606812,False
489,Purba Medinipur,Haldia Traders Company NH41 Haldia Dock Purba Medinipur 9862477131,"Haldia Traders Company NH41 Haldia Dock Purba Medinipur 9862477131, Purba Medinipur, West Bengal, India",22.0528525,88.0805324,Other,0.0,7,31.12818604889779,False
490,Purba Medinipur,Shree Bengal Restaurant NH41 Kolaghat Purba Medinipur 9002196937,"Shree Bengal Restaurant NH41 Kolaghat Purba Medinipur 9002196937, Purba Medinipur, West Bengal, India",22.4361033,87.5139743,Food/Lodging,0.0,5,41.62313832887499,False
491,Purba Medinipur,Indian Oil Petrol Pump Ramnagar Nandakumar Purba Medinipur 9434369085,"Indian Oil Petrol Pump Ramnagar Nandakumar Purba Medinipur 9434369085, petrol pump, Purba Medinipur, West Bengal, India",22.329796,87.339235,Fuel Station,0.0,15,51.460839536451175,False
492,Purba Medinipur,Star India NH41 Ramnagar Purba Medinipur 9153503099,"Star India NH41 Ramnagar Purba Medinipur 9153503099, Purba Medinipur, West Bengal, India",21.6745057,87.55930839999999,Other,0.0,7,62.58319134537648,False
493,Purba Medinipur,Maa Basantamma Filling Station Haldia Dock Purba Medinipur,"Maa Basantamma Filling Station Haldia Dock Purba Medinipur, Purba Medinipur, West Bengal, India",22.0403546,88.0869476,Fuel Station,0.0,7,32.38153163052802,False
494,Purba Medinipur,Hotel Royal Landmark NH41 Kolaghat Purba Medinipur 9987930426,"Hotel Royal Landmark NH41 Kolaghat Purba Medinipur 9987930426, restaurant, Purba Medinipur, West Bengal, India",22.3412787,87.8676021,Food/Lodging,0.0,31,18.199662647388806,False
495,Purba Medinipur,Satyamayan Service Station Kolaghat Purba Medinipur 0322825681,"Satyamayan Service Station Kolaghat Purba Medinipur 0322825681, Purba Medinipur, West Bengal, India",22.4352325,87.8606813,Fuel Station,0.0,23,28.206608600876795,False
496,Purba Medinipur,Gitanjali Filling Station Nandakumar Dock Kolaghat Purba Medinipur 9474759297,"Gitanjali Filling Station Nandakumar Dock Kolaghat Purba Medinipur 9474759297, Purba Medinipur, West Bengal, India",22.4352325,87.8606813,Fuel Station,0.0,23,28.206608600876795,False
497,Purba Medinipur,Bhowmik Krishi Seva Kendra Dhankhal Panchkura Tamralip Purba Medinipur 9083505858,"Bhowmik Krishi Seva Kendra Dhankhal Panchkura Tamralip Purba Medinipur 9083505858, Purba Medinipur, West Bengal, India",22.5449258,87.66674359999999,Other,0.0,1,42.77709661532194,False
498,Purba Medinipur,Tara Maa Fuel Station Mahisadal Haldia Road Purba Medinipur 9434386184,"Tara Maa Fuel Station Mahisadal Haldia Road Purba Medinipur 9434386184, petrol pump, Purba Medinipur, West Bengal, India",22.0728766,88.1388989,Fuel Station,0.0,13,35.69573345969026,False
499,Purba Medinipur,Bharat Petroleum Petrol Pump Naupala Mecheda Tamralip Purba Medinipur 8672174121,"Bharat Petroleum Petrol Pump Naupala Mecheda Tamralip Purba Medinipur 8672174121, petrol pump, Purba Medinipur, West Bengal, India",22.3006732,87.9258012,Fuel Station,0.0,27,17.221051322178763,False
500,Purba Medinipur,Emergency Fuel Station Ayapara Mecheda Purba Medinipur 8672134214,"Emergency Fuel Station Ayapara Mecheda Purba Medinipur 8672134214, petrol pump, Purba Medinipur, West Bengal, India",22.3129234,87.87204969999999,Fuel Station,0.0,35,15.394367549330267,False
501,Purba Medinipur,Nandakumar IOC Petrol Pump Mahisadal Mecheda Purba Medinipur 9732427610,"Nandakumar IOC Petrol Pump Mahisadal Mecheda Purba Medinipur 9732427610, petrol pump, Purba Medinipur, West Bengal, India",22.185225,87.99539209999999,Fuel Station,0.0,21,18.649100090289057,False
502,Purba Medinipur,Indian Oil Petrol Pump Near Mahisadal Tamralip Mecheda Purba Medinipur 7002157043,"Indian Oil Petrol Pump Near Mahisadal Tamralip Mecheda Purba Medinipur 7002157043, petrol pump, Purba Medinipur, West Bengal, India",22.1813597,87.9898205,Fuel Station,0.0,21,18.08078964530922,False
503,Purba Medinipur,Potara Filling Point Jagannathpur Mahisadal Purba Medinipur,"Potara Filling Point Jagannathpur Mahisadal Purba Medinipur, Purba Medinipur, West Bengal, India",22.1859336,87.99838779999999,Other,0.0,21,18.957662058150287,False
504,Jhargram,Guin Brothers Lodhasuli Jhargram 721513 8001200461,"Guin Brothers Lodhasuli Jhargram 721513 8001200461, Jhargram, West Bengal, India",22.3399506,87.04957929999999,Other,0.012396543089996864,17,11.214925680154142,False
505,Jhargram,Dhaba Shibu Mondal Binpur 9547698947,"Dhaba Shibu Mondal Binpur 9547698947, restaurant, Jhargram, West Bengal, India",22.5767249,86.922176,Food/Lodging,0.702221044733307,8,18.19850439715043,False
506,Jhargram,Nabo Garage Old Jhargram Opposite Ramkrishna Sarada Vidyapith 721507 9932378245,"Nabo Garage Old Jhargram Opposite Ramkrishna Sarada Vidyapith 721507 9932378245, auto repair, Jhargram, West Bengal, India",22.4271432,87.0008775,Vehicle Repair,0.14234548712577588,18,0.35850735920179727,False
507,Jhargram,Golden Choice NH6 Barkala Jugdiha Jhargram 9903403015,"Golden Choice NH6 Barkala Jugdiha Jhargram 9903403015, Jhargram, West Bengal, India",22.6655786,86.8784835,Other,8.22394410318754,3,29.047914231512728,False
508,Jhargram,Golden Dhaba Jamboni 9002406500,"Golden Dhaba Jamboni 9002406500, restaurant, Jhargram, West Bengal, India",22.4501766,86.89979180000002,Food/Lodging,0.0,14,10.356000263265507,False
509,Jhargram,Tinku Garage Raghunathpur Jhargram 721507 9932364211,"Tinku Garage Raghunathpur Jhargram 721507 9932364211, auto repair, Jhargram, West Bengal, India",22.4557715,86.9926881,Vehicle Repair,0.4924083294400109,18,3.0515800683711976,False
510,Jhargram,Saren Petro Care Centre Jamda Jhargram 721507 03221259880,"Saren Petro Care Centre Jamda Jhargram 721507 03221259880, Jhargram, West Bengal, India",22.4653879,86.9961879,Other,0.3930485309396153,15,4.077971576962566,False
511,Jhargram,751 No Hotel Jamboni 9635541715,"751 No Hotel Jamboni 9635541715, restaurant, Jhargram, West Bengal, India",22.4501766,86.89979180000002,Food/Lodging,0.0,14,10.356000263265507,False
512,Jhargram,Sau Garage Raghunathpur Jhargram 721507 8972655657,"Sau Garage Raghunathpur Jhargram 721507 8972655657, auto repair, Jhargram, West Bengal, India",22.4434027,87.00097679999999,Vehicle Repair,1.0055938959651847,18,1.661105967441258,False
513,Jhargram,Chandan Filling Station Gojasimul Jhargram 721513 03221262220,"Chandan Filling Station Gojasimul Jhargram 721513 03221262220, Jhargram, West Bengal, India",22.3423181,87.05968159999999,Fuel Station,0.6721194887119367,16,11.522672254701398,False
514,Jhargram,Mama Hotel Gojasimul 9083577511,"Mama Hotel Gojasimul 9083577511, restaurant, Jhargram, West Bengal, India",22.3416179,87.0661727,Food/Lodging,0.0,16,11.966850454627641,False
515,Jhargram,G S Automobiles Central Bus Stand Jhargram 721507 9932826382,"G S Automobiles Central Bus Stand Jhargram 721507 9932826382, Jhargram, West Bengal, India",22.4393783,86.9922145,Vehicle Repair,1.0055938959651847,18,1.3165640410412434,False
516,Jhargram,HP Petrol Pump  Lodhasuli Point Lodhasuli Jhargram 721513 9434320036,"HP Petrol Pump  Lodhasuli Point Lodhasuli Jhargram 721513 9434320036, petrol pump, Jhargram, West Bengal, India",22.340062,87.049584,Fuel Station,0.012396543089996864,17,11.20425001186741,False
517,Jhargram,Sriman Hotel Balibhasa 9434230957,"Sriman Hotel Balibhasa 9434230957, restaurant, Jhargram, West Bengal, India",22.2455351,87.1048702,Food/Lodging,0.0,11,23.155529895325277,False
518,Jhargram,Ignited Filling  Service Centre Pvt Ltd TATA Motors Authorized Service Centre for LCV Old Jhargram 721507 8597174667,"Ignited Filling  Service Centre Pvt Ltd TATA Motors Authorized Service Centre for LCV Old Jhargram 721507 8597174667, Jhargram, West Bengal, India",22.4261243,87.0000391,Vehicle Repair,0.14234548712577588,18,0.36818970199231227,False
519,Jhargram,Khatua Filling Station Baligeria Kultikri Sankrail Jhargram 9437038754,"Khatua Filling Station Baligeria Kultikri Sankrail Jhargram 9437038754, Jhargram, West Bengal, India",22.1697989,87.15545399999999,Fuel Station,9.901444865826763,5,33.04492095738964,False
520,Jhargram,Garma Garam Dhaba Gopiballavpur 9002173771  9932541101,"Garma Garam Dhaba Gopiballavpur 9002173771  9932541101, restaurant, Jhargram, West Bengal, India",22.2059482,86.89477889999999,Food/Lodging,0.01071248643312291,2,26.947462099637363,False
521,Jhargram,Bhandari Automobiles Pvt Ltd Maruti Authorized Service Centre Raj Palace Road Old Jhargram 9933583519,"Bhandari Automobiles Pvt Ltd Maruti Authorized Service Centre Raj Palace Road Old Jhargram 9933583519, Jhargram, West Bengal, India",22.4303489,86.9995143,Vehicle Repair,0.31598782534434205,18,0.24695937506497784,False
522,Jhargram,Deb  Sons Old Jhargram Jhargram 721507 9800165510,"Deb  Sons Old Jhargram Jhargram 721507 9800165510, Jhargram, West Bengal, India",22.4327313,87.0011902,Other,0.31598782534434205,18,0.560498604428488,False
523,Jhargram,New Ma Kali Hotel Gojasimul 9933925850,"New Ma Kali Hotel Gojasimul 9933925850, restaurant, Jhargram, West Bengal, India",22.3416179,87.0661727,Food/Lodging,0.0,16,11.966850454627641,False
524,Jhargram,Gopal Pal Garage Balibhasa 9775501400,"Gopal Pal Garage Balibhasa 9775501400, auto repair, Jhargram, West Bengal, India",22.2455351,87.1048702,Vehicle Repair,0.0,11,23.155529895325277,False
525,Jhargram,Ramavatar Brothers Nutandihi Jhargram 721507 9847719767,"Ramavatar Brothers Nutandihi Jhargram 721507 9847719767, Jhargram, West Bengal, India",22.45334,86.9886834,Other,0.4924083294400109,18,2.8924829813725608,False
526,Jhargram,Kali Mistri Tyre Repairing Gojasimul 8967736134,"Kali Mistri Tyre Repairing Gojasimul 8967736134, Jhargram, West Bengal, India",22.3416179,87.0661727,Vehicle Repair,0.0,16,11.966850454627641,False
527,Jhargram,Purnima Filling Station Kanimohuli Silda Jhargram 9330095790,"Purnima Filling Station Kanimohuli Silda Jhargram 9330095790, Jhargram, West Bengal, India",22.6167778,86.8182685,Fuel Station,8.22394410318754,3,27.88174936380202,False
528,Jhargram,Chowdhury Garage Binpur 9734818011,"Chowdhury Garage Binpur 9734818011, auto repair, Jhargram, West Bengal, India",22.5815169,86.9177213,Vehicle Repair,0.702221044733307,7,18.87662955734157,False
529,Jhargram,Niharika Kishan Pariseva Nayabasan Gopiballavpur Jhargram 9679930779,"Niharika Kishan Pariseva Nayabasan Gopiballavpur Jhargram 9679930779, Jhargram, West Bengal, India",22.2059619,86.8946759,Other,0.01071248643312291,2,26.95023209432269,False
530,Jhargram,Sk Sakil Ali Jamboni 9002597479,"Sk Sakil Ali Jamboni 9002597479, Jhargram, West Bengal, India",22.4501766,86.89979180000002,Other,0.0,14,10.356000263265507,False
531,Jhargram,Pramila Filling Station Jamda Jhargram 721507 9434691529,"Pramila Filling Station Jamda Jhargram 721507 9434691529, Jhargram, West Bengal, India",22.466757,86.9926614,Fuel Station,0.3930485309396153,14,4.260142211029159,False
532,Jhargram,Ghosh Motor Repairing Centre Gopiballavpur 9932708391,"Ghosh Motor Repairing Centre Gopiballavpur 9932708391, Jhargram, West Bengal, India",22.1894927,86.80989489999999,Vehicle Repair,8.918562758355465,2,32.88795093674468,False
533,Jhargram,Suraj Service Station Balibhasa Jhargram 721513 9434544167,"Suraj Service Station Balibhasa Jhargram 721513 9434544167, Jhargram, West Bengal, India",22.2455351,87.1048702,Fuel Station,0.0,11,23.155529895325277,False
534,Paschim Burdwan,HP Petroleum Pump 4 Point Pother Sathi Service Station Salanpur Mob9732153367,"HP Petroleum Pump 4 Point Pother Sathi Service Station Salanpur Mob9732153367, petrol pump, Paschim Burdwan, West Bengal, India",23.5295337,87.3493385,Fuel Station,1.515122888137048,36,6.431621282768925,False
535,Paschim Burdwan,Maa Anjali Hotel Sudli More,"Maa Anjali Hotel Sudli More, restaurant, Paschim Burdwan, West Bengal, India",23.7338486,86.91596609999999,Food/Lodging,4.200733465822487,13,43.37291800815629,False
536,Paschim Burdwan,Devi Maa Auto Service Centre Siduli More Mob91537407,"Devi Maa Auto Service Centre Siduli More Mob91537407, Paschim Burdwan, West Bengal, India",23.5787432,87.1879542,Vehicle Repair,0.4394924956163569,28,10.917173378161332,False
537,Paschim Burdwan,Balia Pancham Auto Services Bharat Petroleum Mob7063435251,"Balia Pancham Auto Services Bharat Petroleum Mob7063435251, petrol pump, Paschim Burdwan, West Bengal, India",23.5369821,87.29374229999999,Vehicle Repair,0.0,34,1.0418725304673144,False
538,Paschim Burdwan,Arapandip Hotel NH2 Siduli More Mob9002266058,"Arapandip Hotel NH2 Siduli More Mob9002266058, restaurant, Paschim Burdwan, West Bengal, India",23.6579258,87.0849726,Food/Lodging,1.6812818436283476,21,24.245541533154487,False
539,Paschim Burdwan,Maruti Suzuki Service Station 4 Point LK Motor Mob8436001827 9091392314,"Maruti Suzuki Service Station 4 Point LK Motor Mob8436001827 9091392314, Paschim Burdwan, West Bengal, India",23.7959239,86.8721769,Fuel Station,8.215975094624568,7,50.757129257038095,False
540,Paschim Burdwan,Westren Motor HP Petrol Pump Jubli More,"Westren Motor HP Petrol Pump Jubli More, petrol pump, Paschim Burdwan, West Bengal, India",23.254501,87.857601,Fuel Station,1.6444075172702135,2,66.4528158658283,False
541,Paschim Burdwan,Hotel Pet Puja Rampur,"Hotel Pet Puja Rampur, restaurant, Paschim Burdwan, West Bengal, India",23.7576955,86.9989303,Food/Lodging,0.0,13,37.80637278729039,False
542,Paschim Burdwan,MJ Movers 4 Point Mob91639519,"MJ Movers 4 Point Mob91639519, Paschim Burdwan, West Bengal, India",23.7143837,86.96119619999999,Other,0.6939958864488984,13,38.29726413804393,False
543,Paschim Burdwan,Energy Fuel Station Indian Oil Mob8001174742,"Energy Fuel Station Indian Oil Mob8001174742, petrol pump, Paschim Burdwan, West Bengal, India",23.7042191,87.0809318,Fuel Station,0.0,17,27.57975155039058,False
544,Paschim Burdwan,Maa Annapurna Hotel Rampur Mob9153822917,"Maa Annapurna Hotel Rampur Mob9153822917, restaurant, Paschim Burdwan, West Bengal, India",23.7576955,86.9989303,Food/Lodging,0.0,13,37.80637278729039,False
545,Paschim Burdwan,Shibnath Auto Services Kalla More Mob9832206689,"Shibnath Auto Services Kalla More Mob9832206689, Paschim Burdwan, West Bengal, India",23.8105088,87.3047168,Vehicle Repair,6.421711295413638,4,29.562336062151832,False
546,Paschim Burdwan,Damodar Auto Ningha More Mob9475839993,"Damodar Auto Ningha More Mob9475839993, Paschim Burdwan, West Bengal, India",23.6698131,87.0341023,Other,3.6670463501339534,14,29.404618689282373,False
547,Paschim Burdwan,Goldi Dhaba Jubli More Mob8391071827,"Goldi Dhaba Jubli More Mob8391071827, restaurant, Paschim Burdwan, West Bengal, India",23.716659,86.95271249999999,Food/Lodging,0.15721408353033894,14,39.1745138098905,False
548,Paschim Burdwan,Sri Ram Motor Asansol,"Sri Ram Motor Asansol, Paschim Burdwan, West Bengal, India",23.6966885,86.97964329999999,Other,2.072054973160994,12,35.70408973423146,False
549,Paschim Burdwan,Probet Patrol Pump Punjabi More Mob9434008328,"Probet Patrol Pump Punjabi More Mob9434008328, Paschim Burdwan, West Bengal, India",23.7042191,87.0809318,Fuel Station,0.0,17,27.57975155039058,False
550,Paschim Burdwan,Laxmi Dhaba Baki Danga Mob9382577538,"Laxmi Dhaba Baki Danga Mob9382577538, restaurant, Paschim Burdwan, West Bengal, India",23.5699832,87.2422677,Food/Lodging,1.419691964605671,35,5.472478475308089,False
551,Paschim Burdwan,Moti Auto Repairing Shop Faridpur Durgapur Mob9647631096,"Moti Auto Repairing Shop Faridpur Durgapur Mob9647631096, Paschim Burdwan, West Bengal, India",23.525629,87.3635765,Vehicle Repair,1.515122888137048,34,7.946531784868573,False
552,Paschim Burdwan,Jublee Petrol Pump Jublee More Mob7781882128,"Jublee Petrol Pump Jublee More Mob7781882128, petrol pump, Paschim Burdwan, West Bengal, India",23.7160327,86.95409699999999,Fuel Station,0.15721408353033894,13,39.017486525472165,False
553,Paschim Burdwan,Roti Dhaba Baki Danga,"Roti Dhaba Baki Danga, restaurant, Paschim Burdwan, West Bengal, India",23.7114384,86.96720619999999,Food/Lodging,0.6939958864488984,13,37.60342972409831,False
554,Paschim Burdwan,Nasim Auto Repairing Shop Faridpur Durgapur Mob9593664510,"Nasim Auto Repairing Shop Faridpur Durgapur Mob9593664510, Paschim Burdwan, West Bengal, India",23.5416411,87.28374649999999,Vehicle Repair,0.0,34,0.6210568629998652,False
555,Paschim Burdwan,Pathsaria Petrol Pump NH2 Satgram Mob9832210523,"Pathsaria Petrol Pump NH2 Satgram Mob9832210523, petrol pump, Paschim Burdwan, West Bengal, India",23.5369821,87.29374229999999,Fuel Station,0.0,34,1.0418725304673144,False
556,Paschim Burdwan,Shibam Hotel Baki Danga,"Shibam Hotel Baki Danga, restaurant, Paschim Burdwan, West Bengal, India",23.6901657,87.1821709,Food/Lodging,0.0,16,19.43789566690047,False
557,Paschim Burdwan,Munna Auto Repairing Centre Kajora More Andal Mob9563786746,"Munna Auto Repairing Centre Kajora More Andal Mob9563786746, Paschim Burdwan, West Bengal, India",23.5383533,87.2922731,Vehicle Repair,0.21372835213944089,34,0.8361471061186562,False
558,Paschim Burdwan,MT Automobile Pump Gandhi More Durgapur 03432545411,"MT Automobile Pump Gandhi More Durgapur 03432545411, Paschim Burdwan, West Bengal, India",23.5396691,87.288564,Vehicle Repair,0.0,34,0.5994629690335902,False
559,Paschim Burdwan,Jalwal Dhaba Baki Danga Mob9547730604,"Jalwal Dhaba Baki Danga Mob9547730604, restaurant, Paschim Burdwan, West Bengal, India",23.6901657,87.1821709,Food/Lodging,0.0,16,19.43789566690047,False
560,Paschim Burdwan,Friends Automart NH1 More GT Road Muchipara Durgapur Mob8617367491,"Friends Automart NH1 More GT Road Muchipara Durgapur Mob8617367491, Paschim Burdwan, West Bengal, India",23.5037651,87.3534599,Other,1.0427512782985766,34,8.053630999630743,False
561,Paschim Burdwan,Saikat Automobile Pump Near Andal Airport Gopalmath Mob9434750244,"Saikat Automobile Pump Near Andal Airport Gopalmath Mob9434750244, Paschim Burdwan, West Bengal, India",23.5826482,87.22352629999999,Vehicle Repair,0.0,32,7.83648224380957,False
562,Paschim Burdwan,Hotel Utsav Inn NH2 DVC More Mob9434389317,"Hotel Utsav Inn NH2 DVC More Mob9434389317, restaurant, Paschim Burdwan, West Bengal, India",23.5283305,87.311066,Food/Lodging,1.709369931120004,34,2.953428253387477,False
563,Paschim Burdwan,Harekrishna Petrol Pump IOC Andal Mob8250359576,"Harekrishna Petrol Pump IOC Andal Mob8250359576, petrol pump, Paschim Burdwan, West Bengal, India",23.5815244,87.19101839999999,Fuel Station,0.0,28,10.737176011835,False
564,Paschim Burdwan,Palwan Hotel J K Nagar Mob9547842235,"Palwan Hotel J K Nagar Mob9547842235, restaurant, Paschim Burdwan, West Bengal, India",23.6611554,87.0688459,Food/Lodging,1.6812818436283476,18,25.842843253495882,False
565,Paschim Burdwan,Raja Petrol Pump Gandhi More Durgapur Mob9434238057,"Raja Petrol Pump Gandhi More Durgapur Mob9434238057, petrol pump, Paschim Burdwan, West Bengal, India",23.5369821,87.29374229999999,Fuel Station,0.0,34,1.0418725304673144,False
566,Paschim Burdwan,Mistru Restaurant Gopalmath Durgapur Mob8373078229,"Mistru Restaurant Gopalmath Durgapur Mob8373078229, Paschim Burdwan, West Bengal, India",23.5750602,87.2294864,Food/Lodging,1.0396373738455669,35,6.883806257614246,False
567,Paschim Burdwan,Sree Hari Petrol Pump Indo American More Durgapur Mob9382232190,"Sree Hari Petrol Pump Indo American More Durgapur Mob9382232190, petrol pump, Paschim Burdwan, West Bengal, India",23.5146692,87.33374479999999,Fuel Station,0.0,35,5.712833288409732,False
568,Paschim Burdwan,Maa Laxmi Yadav Hotel Kajora More Andal Mob9332329311 8514019231,"Maa Laxmi Yadav Hotel Kajora More Andal Mob9332329311 8514019231, restaurant, Paschim Burdwan, West Bengal, India",23.6036261,87.1688758,Food/Lodging,0.0,28,13.827520858792827,False
569,Paschim Burdwan,Gorai Fuel Centre Banskopa More near Toll Plaza Mob6294288165,"Gorai Fuel Centre Banskopa More near Toll Plaza Mob6294288165, petrol pump, Paschim Burdwan, West Bengal, India",23.4922194,87.3748016,Fuel Station,0.0,34,10.575114543618609,False
570,Paschim Burdwan,Sonu Pahari Dadu Hotel ABL More Durgapur Mob8637508934,"Sonu Pahari Dadu Hotel ABL More Durgapur Mob8637508934, restaurant, Paschim Burdwan, West Bengal, India",23.5198619,87.3250587,Food/Lodging,1.057226294108558,34,4.657591588466386,False
571,Paschim Burdwan,MT Automobile Pump Coke Oven Gandhi More Durgapur 03432545411,"MT Automobile Pump Coke Oven Gandhi More Durgapur 03432545411, Paschim Burdwan, West Bengal, India",23.5396691,87.288564,Vehicle Repair,0.0,34,0.5994629690335902,False
572,Paschim Burdwan,Samthol Bishnoi Hotel,"Samthol Bishnoi Hotel, restaurant, Paschim Burdwan, West Bengal, India",23.5003033,87.3439562,Food/Lodging,1.0427512782985766,34,7.527432902969902,False
573,Paschim Burdwan,Saikat Automobile Pump HP Near Andal Airport Gopalmath Mob9434750244,"Saikat Automobile Pump HP Near Andal Airport Gopalmath Mob9434750244, Paschim Burdwan, West Bengal, India",23.5826482,87.22352629999999,Vehicle Repair,0.0,32,7.83648224380957,False
574,Paschim Burdwan,Rajasthan Hotel Rajbandh Durgapur Mob6394197264,"Rajasthan Hotel Rajbandh Durgapur Mob6394197264, restaurant, Paschim Burdwan, West Bengal, India",23.4889114,87.381536,Food/Lodging,0.7790745409203007,34,11.350728108225182,False
575,Paschim Burdwan,Harekrishna Petrol Pump IOC Andal Mob8250359576,"Harekrishna Petrol Pump IOC Andal Mob8250359576, petrol pump, Paschim Burdwan, West Bengal, India",23.5815244,87.19101839999999,Fuel Station,0.0,28,10.737176011835,False
576,Paschim Burdwan,KK Punjabi Dhaba Kotu More Panagarh Mob9002714200,"KK Punjabi Dhaba Kotu More Panagarh Mob9002714200, restaurant, Paschim Burdwan, West Bengal, India",23.4316473,87.48851409999999,Food/Lodging,0.0,12,23.975747994691346,False
577,Paschim Burdwan,Sree Hari Pump Indo American More Mob9382232190,"Sree Hari Pump Indo American More Mob9382232190, Paschim Burdwan, West Bengal, India",23.5146692,87.33374479999999,Fuel Station,0.0,35,5.712833288409732,False
578,Paschim Burdwan,Mistra Restaurant Mob8373078229,"Mistra Restaurant Mob8373078229, Paschim Burdwan, West Bengal, India",23.6901657,87.1821709,Food/Lodging,0.0,16,19.43789566690047,False
579,Paschim Burdwan,Tyre Repairing Shop Gandhi More Mob8609292249,"Tyre Repairing Shop Gandhi More Mob8609292249, Paschim Burdwan, West Bengal, India",23.5396691,87.288564,Vehicle Repair,0.0,34,0.5994629690335902,False
580,Paschim Burdwan,Gorai Fuel Centre near Toll Tax Banskopa Mob6294288165,"Gorai Fuel Centre near Toll Tax Banskopa Mob6294288165, petrol pump, Paschim Burdwan, West Bengal, India",23.4922194,87.3748016,Fuel Station,0.0,34,10.575114543618609,False
581,Paschim Burdwan,Maa Laxmi Yadav Hotel Kajora Mob9332329311 8514019231,"Maa Laxmi Yadav Hotel Kajora Mob9332329311 8514019231, restaurant, Paschim Burdwan, West Bengal, India",23.6036261,87.1688758,Food/Lodging,0.0,28,13.827520858792827,False
582,Paschim Burdwan,Nasim Auto Repairing Faridpur Mob9593664510,"Nasim Auto Repairing Faridpur Mob9593664510, Paschim Burdwan, West Bengal, India",23.5416411,87.28374649999999,Vehicle Repair,0.0,34,0.6210568629998652,False
583,Paschim Burdwan,RK Pump Darjeeling More Mob8609811038,"RK Pump Darjeeling More Mob8609811038, Paschim Burdwan, West Bengal, India",23.4531358,87.4486867,Fuel Station,3.0727290398134888,20,19.26369667083687,False
584,Paschim Burdwan,Sonu Pahari Hotel Indo American More Mob8637508934,"Sonu Pahari Hotel Indo American More Mob8637508934, restaurant, Paschim Burdwan, West Bengal, India",23.5146692,87.33374479999999,Food/Lodging,0.0,35,5.712833288409732,False
585,Paschim Burdwan,Moti Auto Repairing Faridpur Mob9647631096,"Moti Auto Repairing Faridpur Mob9647631096, Paschim Burdwan, West Bengal, India",23.5439884,87.30120869999999,Vehicle Repair,1.0891581470778595,32,1.2944725995675501,False
586,Paschim Burdwan,Raja Petrol Pump Gandhi More Mob9434238057,"Raja Petrol Pump Gandhi More Mob9434238057, petrol pump, Paschim Burdwan, West Bengal, India",23.7963061,87.4946116,Fuel Station,9.665233223668249,18,34.94012631125016,False
587,Paschim Burdwan,Samthal Bishnoi Hotel Rajasthan Hotel Rajbandh Mob6394197264,"Samthal Bishnoi Hotel Rajasthan Hotel Rajbandh Mob6394197264, restaurant, Paschim Burdwan, West Bengal, India",23.4767657,87.3934761,Food/Lodging,1.8184607940513307,34,13.118693179484955,False
588,Paschim Burdwan,Tanu Automobiles Faridpur Mob9434132702,"Tanu Automobiles Faridpur Mob9434132702, Paschim Burdwan, West Bengal, India",23.5422798,87.28278949999999,Vehicle Repair,0.12066955613522547,34,0.6648955970177045,False
589,Paschim Burdwan,AMPM Pump Domra near 4th Mile Mob9434010551,"AMPM Pump Domra near 4th Mile Mob9434010551, Paschim Burdwan, West Bengal, India",23.5254933,87.4628736,Fuel Station,0.0,23,17.90271205156347,False
590,Paschim Burdwan,KK Punjabi Dhaba Kotu More Panagarh Mob9002714200,"KK Punjabi Dhaba Kotu More Panagarh Mob9002714200, restaurant, Paschim Burdwan, West Bengal, India",23.4316473,87.48851409999999,Food/Lodging,0.0,12,23.975747994691346,False
591,Paschim Burdwan,Munna Auto Repairing Kajora Mob9563786746,"Munna Auto Repairing Kajora Mob9563786746, Paschim Burdwan, West Bengal, India",23.6122328,87.14727649999999,Vehicle Repair,2.399808530933901,18,16.22083855134393,False
