Sr No.,District,Service,full_address,Latitude,Longitude
311,Howrah,Sombhunath Service Station 9477656184,"Sombhunath Service Station 9477656184, Howrah, West Bengal, India",22.583144,88.312668
312,Howrah,Haripada Service Station 9433083476,"Haripada Service Station 9433083476, Howrah, West Bengal, India",22.6474565,88.30796529999999
313,Howrah,Harisadan Service Station 9830078437,"Harisadan Service Station 9830078437, Howrah, West Bengal, India",22.5689594,88.3068421
314,Howrah,Anil Service Station 9830078437,"Anil Service Station 9830078437, Howrah, West Bengal, India",22.6474565,88.30796529999999
315,Howrah,Aparna Energy Station 9836213821,"Aparna Energy Station 9836213821, Howrah, West Bengal, India",22.5744149,88.302447
316,Howrah,Bakultola Motor Stores 9831148153,"Bakultola Motor Stores 9831148153, Howrah, West Bengal, India",22.5582299,88.28414000000001
317,Howrah,Panchpara Service Station 9830176605,"Panchpara Service Station 9830176605, Howrah, West Bengal, India",22.5701725,88.265731
318,Howrah,Arun Service Station 9830078437,"Arun Service Station 9830078437, Howrah, West Bengal, India",22.584351,88.24326099999999
319,Howrah,Debi Service Station 9836479277,"Debi Service Station 9836479277, Howrah, West Bengal, India",22.6474565,88.30796529999999
320,Howrah,Lakshmi Service Station,"Lakshmi Service Station, Howrah, West Bengal, India",22.6474565,88.30796529999999
321,Howrah,Manada Service Station,"Manada Service Station, Howrah, West Bengal, India",22.6474565,88.30796529999999
322,Howrah,Manu Filling Centre 7278361691,"Manu Filling Centre 7278361691, Howrah, West Bengal, India",22.5713745,88.31083799999999
323,Howrah,K C Dey  Brothers 9433167126,"K C Dey  Brothers 9433167126, Howrah, West Bengal, India",22.5632143,88.3586478
324,Murshidabad,May Filling Station Khargram 9432139097,"May Filling Station Khargram 9432139097, Murshidabad, West Bengal, India",24.0266978,87.9849242
325,Murshidabad,Purba Dhalpara Dhaba 6295599095,"Purba Dhalpara Dhaba 6295599095, restaurant, Murshidabad, West Bengal, India",25.2778232,88.9503642
326,Murshidabad,New Star Service Centre 7001580023,"New Star Service Centre 7001580023, Murshidabad, West Bengal, India",24.0436987,88.4234366
327,Murshidabad,MD Ghosh Filling Station Farakka 9434124831,"MD Ghosh Filling Station Farakka 9434124831, Murshidabad, West Bengal, India",24.3285375,87.84416159999999
328,Murshidabad,Hotel Bahadur Safdar 9434320717,"Hotel Bahadur Safdar 9434320717, restaurant, Murshidabad, West Bengal, India",24.6369297,87.9811478
329,Murshidabad,Shree Automobile Pvt Ltd NH34 Sargachi,"Shree Automobile Pvt Ltd NH34 Sargachi, Murshidabad, West Bengal, India",24.0195319,88.24976889999999
330,Murshidabad,Aruna Filling Station Beldanga 9475056866,"Aruna Filling Station Beldanga 9475056866, Murshidabad, West Bengal, India",23.9358993,88.25146509999999
331,Murshidabad,Hotel Rang Sagar 9332330630,"Hotel Rang Sagar 9332330630, restaurant, Murshidabad, West Bengal, India",24.1759039,88.2801785
332,Murshidabad,SM Motors Sargachi,"SM Motors Sargachi, Murshidabad, West Bengal, India",24.6883817,87.9312279
333,Murshidabad,IOC Pump Sargachi 9474570055,"IOC Pump Sargachi 9474570055, Murshidabad, West Bengal, India",24.0195319,88.24976889999999
334,Murshidabad,Hotel Nizam 9772779155,"Hotel Nizam 9772779155, restaurant, Murshidabad, West Bengal, India",24.1759039,88.2801785
335,Murshidabad,Vinayak Automobile Behrampore,"Vinayak Automobile Behrampore, Murshidabad, West Bengal, India",24.1216907,88.5442891
336,Murshidabad,BP Petrol Pump Murshidabad 8010812930,"BP Petrol Pump Murshidabad 8010812930, petrol pump, Murshidabad, West Bengal, India",24.538716,87.8500645
337,Murshidabad,Babul Hotel Farakka 9738014510,"Babul Hotel Farakka 9738014510, restaurant, Murshidabad, West Bengal, India",24.8101343,87.9139988
338,Murshidabad,Ashok Leyland Workshop Motors Works,"Ashok Leyland Workshop Motors Works, auto repair, Murshidabad, West Bengal, India",24.1759039,88.2801785
339,Murshidabad,Indian Oil Station Farakka 9434781557,"Indian Oil Station Farakka 9434781557, Murshidabad, West Bengal, India",24.772365,87.914693
340,Murshidabad,Puraj Mandi Sargachi 8967140960,"Puraj Mandi Sargachi 8967140960, Murshidabad, West Bengal, India",24.0195319,88.24976889999999
341,Murshidabad,SK Motors Lalgola,"SK Motors Lalgola, Murshidabad, West Bengal, India",24.4133349,88.26071879999999
342,Murshidabad,Shakti Service Station Murshidabad 9434000901,"Shakti Service Station Murshidabad 9434000901, Murshidabad, West Bengal, India",24.1759039,88.2801785
343,Murshidabad,Murshidabad Dhaba Samserganj,"Murshidabad Dhaba Samserganj, restaurant, Murshidabad, West Bengal, India",24.6409233,87.94328370000001
344,Murshidabad,Arjun Kumar Filling Station Hosnabad 9434151666,"Arjun Kumar Filling Station Hosnabad 9434151666, Murshidabad, West Bengal, India",22.4148577,87.34260139999999
345,Murshidabad,Milan Dhaba Raninagar 9932156306,"Milan Dhaba Raninagar 9932156306, restaurant, Murshidabad, West Bengal, India",24.2217631,88.5480729
346,Murshidabad,Serampore Fuel Service Farakka 7519696788,"Serampore Fuel Service Farakka 7519696788, petrol pump, Murshidabad, West Bengal, India",24.7797393,87.9166676
347,Murshidabad,BCD Dhaba Morgram,"BCD Dhaba Morgram, restaurant, Murshidabad, West Bengal, India",24.3025793,88.0163889
348,Murshidabad,Ali Shah Filling Station Farakka 9434158686,"Ali Shah Filling Station Farakka 9434158686, Murshidabad, West Bengal, India",24.7797393,87.9166676
349,Murshidabad,Hotel Ajoyn Farakka 8016800144,"Hotel Ajoyn Farakka 8016800144, restaurant, Murshidabad, West Bengal, India",24.7797393,87.9166676
350,Murshidabad,MS Anil Filling Station Farakka 8617643611,"MS Anil Filling Station Farakka 8617643611, Murshidabad, West Bengal, India",24.8069849,87.909882
351,Murshidabad,Maa Laxmi Filling Station Sagar 9931209635,"Maa Laxmi Filling Station Sagar 9931209635, Murshidabad, West Bengal, India",24.1759039,88.2801785
352,Murshidabad,Choudhury Brothers Ghorala NH34 9830223648,"Choudhury Brothers Ghorala NH34 9830223648, Murshidabad, West Bengal, India",24.1037063,88.246344
353,Murshidabad,Nandalal Sarkar Chaksapur 9832135612,"Nandalal Sarkar Chaksapur 9832135612, Murshidabad, West Bengal, India",24.6424714,87.9447888
354,Murshidabad,MJ Murshidabad Sewa Reliance Pump 9547479777,"MJ Murshidabad Sewa Reliance Pump 9547479777, Murshidabad, West Bengal, India",24.1737976,88.27678879999999
355,Murshidabad,BP Morgram Petrol Pump 8011813290,"BP Morgram Petrol Pump 8011813290, petrol pump, Murshidabad, West Bengal, India",24.3025793,88.0163889
356,Murshidabad,Faria Filling Station Farakka 8611564005,"Faria Filling Station Farakka 8611564005, Murshidabad, West Bengal, India",24.7797393,87.9166676
357,Murshidabad,Handpur Fuel Pump Samsherganj 9773556789,"Handpur Fuel Pump Samsherganj 9773556789, petrol pump, Murshidabad, West Bengal, India",24.6969346,87.9163191
358,Murshidabad,Annapurna Fuel Station Azimganj 7874211206,"Annapurna Fuel Station Azimganj 7874211206, petrol pump, Murshidabad, West Bengal, India",24.6183921,88.0243394
359,Murshidabad,Gouranga Fuel House Raghunathganj 9832112455,"Gouranga Fuel House Raghunathganj 9832112455, petrol pump, Murshidabad, West Bengal, India",24.458656,88.06129179999999
360,Murshidabad,Taramore Filling Centre Raghunathganj 9637095065,"Taramore Filling Centre Raghunathganj 9637095065, Murshidabad, West Bengal, India",24.539849,87.9543947
361,Murshidabad,Chowringhee Filling Station Jiaganj 9434514166,"Chowringhee Filling Station Jiaganj 9434514166, Murshidabad, West Bengal, India",22.5388796,88.3469288
362,Murshidabad,Gouri Sankar Filling Station Domkal 9434186010,"Gouri Sankar Filling Station Domkal 9434186010, Murshidabad, West Bengal, India",23.942792,88.0406951
363,Murshidabad,Sutirtha Filling Station Suti 8926139785,"Sutirtha Filling Station Suti 8926139785, Murshidabad, West Bengal, India",24.6183921,88.0243394
364,Murshidabad,Platinum Fuel Pump Farakka 7731995885,"Platinum Fuel Pump Farakka 7731995885, petrol pump, Murshidabad, West Bengal, India",24.7582673,87.92035059999999
365,Murshidabad,Ashutosh Service Station Jalangi 9635143885,"Ashutosh Service Station Jalangi 9635143885, Murshidabad, West Bengal, India",24.1279467,88.69042720000002
366,Murshidabad,Aganmala Service Station Murshidabad 9931874044,"Aganmala Service Station Murshidabad 9931874044, Murshidabad, West Bengal, India",24.3299516,88.3066077
367,Murshidabad,Brothers Farakka Filling Station 9475251754,"Brothers Farakka Filling Station 9475251754, Murshidabad, West Bengal, India",24.7936675,87.9170974
368,Murshidabad,Satish Laxmi Filling Station Lalbagh 7001720355,"Satish Laxmi Filling Station Lalbagh 7001720355, Murshidabad, West Bengal, India",24.1636261,88.2689367
369,Murshidabad,Utpalika Filling Station Jiaganj 9600917259,"Utpalika Filling Station Jiaganj 9600917259, Murshidabad, West Bengal, India",24.2441053,88.26801720000002
370,Murshidabad,D B S Filling Station Jangipur 9434025925,"D B S Filling Station Jangipur 9434025925, Murshidabad, West Bengal, India",24.455769,88.09999719999999
371,Murshidabad,Kedia Filling Station Lalgola 9434082164,"Kedia Filling Station Lalgola 9434082164, Murshidabad, West Bengal, India",24.4133349,88.26071879999999
372,Murshidabad,Mayureshwar Service Station Lalgola,"Mayureshwar Service Station Lalgola, Murshidabad, West Bengal, India",24.4133349,88.26071879999999
373,Murshidabad,Nandalal Shankarlal Chakhaspur Dhuliyan 9475352005,"Nandalal Shankarlal Chakhaspur Dhuliyan 9475352005, Murshidabad, West Bengal, India",24.6706654,87.94818459999999
374,Murshidabad,Saraju Filling Station Kandi 9434037218,"Saraju Filling Station Kandi 9434037218, Murshidabad, West Bengal, India",24.0863732,88.2569632
375,Murshidabad,Bhandary Brothers Jangipur 9434003521,"Bhandary Brothers Jangipur 9434003521, Murshidabad, West Bengal, India",24.455769,88.09999719999999
376,Murshidabad,Das Highway Service Jalangi 9733986128,"Das Highway Service Jalangi 9733986128, Murshidabad, West Bengal, India",24.0976758,88.2740506
377,Murshidabad,MS Mira Biri Filling Station Jangipur 8617643611,"MS Mira Biri Filling Station Jangipur 8617643611, Murshidabad, West Bengal, India",24.2320868,88.4492121
378,Murshidabad,Mahabani Filling Station Sagardighi 9432093509,"Mahabani Filling Station Sagardighi 9432093509, Murshidabad, West Bengal, India",24.2924268,88.0851909
379,Murshidabad,S Jalaluddin Biswas Reliance Pump Akura Samserganj,"S Jalaluddin Biswas Reliance Pump Akura Samserganj, Murshidabad, West Bengal, India",24.6409233,87.94328370000001
380,Murshidabad,Suresh Service Station Dhapnagar Morgram 9434173856,"Suresh Service Station Dhapnagar Morgram 9434173856, Murshidabad, West Bengal, India",24.3025793,88.0163889
381,Murshidabad,Chatterjee Highway Filling Station Baduria Para 9732825560,"Chatterjee Highway Filling Station Baduria Para 9732825560, Murshidabad, West Bengal, India",22.7286274,88.8022842
382,Murshidabad,Maa Usha Filling Station Raghunathganj 9434745952,"Maa Usha Filling Station Raghunathganj 9434745952, Murshidabad, West Bengal, India",24.458366,88.05586799999999
383,Murshidabad,Nayantara Service Station Gorabari Nabagram 9434001974,"Nayantara Service Station Gorabari Nabagram 9434001974, Murshidabad, West Bengal, India",24.194543,88.097403
384,Murshidabad,Niranjan Highway Service Nabagram 9434223366,"Niranjan Highway Service Nabagram 9434223366, Murshidabad, West Bengal, India",24.194543,88.097403
385,Murshidabad,Gousia Motor Co Farakka 9635713255,"Gousia Motor Co Farakka 9635713255, Murshidabad, West Bengal, India",24.7797393,87.9166676
386,Murshidabad,Dhananjoy Lair Domkal 9434024811,"Dhananjoy Lair Domkal 9434024811, Murshidabad, West Bengal, India",24.1213899,88.54455620000002
387,Murshidabad,Kajal Service Station Saktinagar 9732637807,"Kajal Service Station Saktinagar 9732637807, Murshidabad, West Bengal, India",24.2290007,88.24611829999999
388,Murshidabad,Gita Service Station Kandi 9474229735,"Gita Service Station Kandi 9474229735, Murshidabad, West Bengal, India",23.9601127,88.03898
389,Murshidabad,Sagaridighi Auto Fuel Sagardighi 9475678942,"Sagaridighi Auto Fuel Sagardighi 9475678942, petrol pump, Murshidabad, West Bengal, India",24.2924268,88.0851909
390,Murshidabad,Sabekisan Saba Center Sherpur 9434585937,"Sabekisan Saba Center Sherpur 9434585937, Murshidabad, West Bengal, India",24.1294954,88.0057298
391,Murshidabad,Sahana Fuels Kandua Farakka 9932982007,"Sahana Fuels Kandua Farakka 9932982007, petrol pump, Murshidabad, West Bengal, India",24.7582673,87.92035059999999
392,Murshidabad,MS Kishan Filling Station Bhaburpur 9434877419,"MS Kishan Filling Station Bhaburpur 9434877419, Murshidabad, West Bengal, India",24.1759039,88.2801785
393,Murshidabad,Kalyani Filling Station Agradwip 9432386668,"Kalyani Filling Station Agradwip 9432386668, Murshidabad, West Bengal, India",23.5953826,88.2557623
394,Murshidabad,Hawa Filling Station Ghazi 9732345485,"Hawa Filling Station Ghazi 9732345485, Murshidabad, West Bengal, India",24.2290007,88.24611829999999
395,Murshidabad,NBC Petrol Pump Jalangi 8926366629,"NBC Petrol Pump Jalangi 8926366629, petrol pump, Murshidabad, West Bengal, India",24.1279467,88.69042720000002
396,Murshidabad,Afiya Filling Station Azimganj 9732524136,"Afiya Filling Station Azimganj 9732524136, Murshidabad, West Bengal, India",24.2351094,88.26071879999999
397,Dakshin Dinajpur,Hemraj Ramgopal Hili More Balurghat 9434055359,"Hemraj Ramgopal Hili More Balurghat 9434055359, Dakshin Dinajpur, West Bengal, India",25.2031811,88.1864224
398,Dakshin Dinajpur,Patha Sathi Patiram Thinkona More Balurghat,"Patha Sathi Patiram Thinkona More Balurghat, Dakshin Dinajpur, West Bengal, India",25.3233877,88.76216889999999
399,Dakshin Dinajpur,PK Automobiles Khanpur 9733341570,"PK Automobiles Khanpur 9733341570, Dakshin Dinajpur, West Bengal, India",25.4579038,88.77464839999999
400,Dakshin Dinajpur,Reliance Pump Bagicha Para 8670465916,"Reliance Pump Bagicha Para 8670465916, Dakshin Dinajpur, West Bengal, India",25.129136,88.1529192
401,Dakshin Dinajpur,Nirmala Hotel Trimohini Hili 8609937549,"Nirmala Hotel Trimohini Hili 8609937549, restaurant, Dakshin Dinajpur, West Bengal, India",25.291765,88.93180819999999
402,Dakshin Dinajpur,Kundu Engineering Works Hossenpur Balurghat 9851786284,"Kundu Engineering Works Hossenpur Balurghat 9851786284, Dakshin Dinajpur, West Bengal, India",25.2372834,88.7830612
403,Dakshin Dinajpur,Dakshin Dinajpur Fuels Patiram Balurghat 9647561502,"Dakshin Dinajpur Fuels Patiram Balurghat 9647561502, petrol pump, Dakshin Dinajpur, West Bengal, India",25.316667,88.75
404,Dakshin Dinajpur,Deep Hotel Baul Bolla 9933481097,"Deep Hotel Baul Bolla 9933481097, restaurant, Dakshin Dinajpur, West Bengal, India",25.3296815,88.6852136
405,Dakshin Dinajpur,Kar Automobiles Raghunathpur 89063134143,"Kar Automobiles Raghunathpur 89063134143, Dakshin Dinajpur, West Bengal, India",25.3427466,88.8178964
406,Dakshin Dinajpur,Laxmi Engineering Works Hossenpur 9735012385,"Laxmi Engineering Works Hossenpur 9735012385, Dakshin Dinajpur, West Bengal, India",25.2358899,88.7938753
407,Birbhum,Sani Service Station Plot No 55 1419 18  21 Lno Mouza Tilpara PS Suri Mob 9434006220,"Sani Service Station Plot No 55 1419 18  21 Lno Mouza Tilpara PS Suri Mob 9434006220, Birbhum, West Bengal, India",23.9234264,87.5259846
408,Birbhum,Chhittu Restaurant Opposite Sani Service Station Tilpara Birbhum,"Chhittu Restaurant Opposite Sani Service Station Tilpara Birbhum, Birbhum, West Bengal, India",23.9234264,87.5259846
409,Birbhum,Sagnik Highway Service Murormath PO Panuria PS Suri Dist Birbhum West Bengal Mob 8159844300,"Sagnik Highway Service Murormath PO Panuria PS Suri Dist Birbhum West Bengal Mob 8159844300, Birbhum, West Bengal, India",23.9167953,87.51699420000001
410,Birbhum,Jas Filling Station NH60 Suri Bye Pass Abadurpur Suri Dist Birbhum WB RTKM 148 Lock No11008 Mob 9434029239,"Jas Filling Station NH60 Suri Bye Pass Abadurpur Suri Dist Birbhum WB RTKM 148 Lock No11008 Mob 9434029239, Birbhum, West Bengal, India",23.906123,87.5147117
411,Birbhum,Durga Devi Filling Station Kachubure PO Mohona Dist Birbhum West Bengal RTKM132 Lock No21006 Mob 8927153210,"Durga Devi Filling Station Kachubure PO Mohona Dist Birbhum West Bengal RTKM132 Lock No21006 Mob 8927153210, Birbhum, West Bengal, India",23.8401675,87.6186379
412,Birbhum,Reliance Petroleum Khairakuri Md Bazar Birbhum 731227 Mob 9472656129,"Reliance Petroleum Khairakuri Md Bazar Birbhum 731227 Mob 9472656129, petrol pump, Birbhum, West Bengal, India",23.9167834,87.51700869999999
413,Birbhum,Tibrewala Service Station Netaji Subhas Road Suri Birbhum 731101 Mob 9434019150,"Tibrewala Service Station Netaji Subhas Road Suri Birbhum 731101 Mob 9434019150, Birbhum, West Bengal, India",23.9026263,87.52240800000001
414,Birbhum,Maa Kamala Filling Station Power House Suri Road Dubrajpur Birbhum 731123 Mob 9474611037,"Maa Kamala Filling Station Power House Suri Road Dubrajpur Birbhum 731123 Mob 9474611037, Birbhum, West Bengal, India",23.7900608,87.396665
415,Birbhum,Mayurakshi Filling Station Satkenduri Hetampur Rajbati Birbhum 731123 Mob 03462 206774,"Mayurakshi Filling Station Satkenduri Hetampur Rajbati Birbhum 731123 Mob 03462 206774, Birbhum, West Bengal, India",23.7994902,87.3996765
416,Birbhum,Jay Ram Filling Station Suri Bye Pass NH60 Suri Birbhum,"Jay Ram Filling Station Suri Bye Pass NH60 Suri Birbhum, Birbhum, West Bengal, India",23.906123,87.5147117
417,Birbhum,IOC Petrol Pump After Deucha Bridge Towards Rampurhat NH60 Md Bazar Birbhum,"IOC Petrol Pump After Deucha Bridge Towards Rampurhat NH60 Md Bazar Birbhum, petrol pump, Birbhum, West Bengal, India",23.9167834,87.51700869999999
418,Birbhum,BPC Petrol Pump Md Bazar Sainthia Road Birbhum,"BPC Petrol Pump Md Bazar Sainthia Road Birbhum, petrol pump, Birbhum, West Bengal, India",23.9167953,87.51699420000001
419,Birbhum,IOC Petrol Pump Sainthia Kotaspur Main Road Kotaspur Birbhum,"IOC Petrol Pump Sainthia Kotaspur Main Road Kotaspur Birbhum, petrol pump, Birbhum, West Bengal, India",23.9579783,87.7443457
420,Birbhum,Ahmedpur Petrol Pump Near Ahmedpur BDO Office Birbhum,"Ahmedpur Petrol Pump Near Ahmedpur BDO Office Birbhum, petrol pump, Birbhum, West Bengal, India",23.830864,87.6913936
421,Birbhum,HP Petrol Pump Dubrajpur Panchra Road Birbhum,"HP Petrol Pump Dubrajpur Panchra Road Birbhum, petrol pump, Birbhum, West Bengal, India",23.7783601,87.3571501
422,Birbhum,Joy Durga Filling Station Opp Bolpur Municipal Bus Stand Bolpur Birbhum 731204 Mob 9736006380,"Joy Durga Filling Station Opp Bolpur Municipal Bus Stand Bolpur Birbhum 731204 Mob 9736006380, Birbhum, West Bengal, India",23.6652561,87.70031139999999
423,Birbhum,Bholanath Filling Station Suri Futishanko PO Daskalgram District Birbhum 731127 Mob 9434434345,"Bholanath Filling Station Suri Futishanko PO Daskalgram District Birbhum 731127 Mob 9434434345, Birbhum, West Bengal, India",23.9157862,87.5300721
424,Birbhum,Joydeb Padmavati Service Station Joydeb More Dubrajpur Road Birbhum 731124 Mob 9732102611,"Joydeb Padmavati Service Station Joydeb More Dubrajpur Road Birbhum 731124 Mob 9732102611, Birbhum, West Bengal, India",23.7816828,87.3936632
425,Birbhum,Fullara Filling Station Labpur Birbhum 731303,"Fullara Filling Station Labpur Birbhum 731303, Birbhum, West Bengal, India",23.816155,87.79844489999999
426,Birbhum,Saha Filling Station Illambazar Birbhum 731214 Mob 9932620781,"Saha Filling Station Illambazar Birbhum 731214 Mob 9932620781, Birbhum, West Bengal, India",23.6279311,87.54175010000002
427,Birbhum,Radhesyam Mandal Dhabas Illambazar Near Toll Tax 9474404988,"Radhesyam Mandal Dhabas Illambazar Near Toll Tax 9474404988, restaurant, Birbhum, West Bengal, India",23.6652919,87.6768961
428,Birbhum,Calcutta Motors Illambazar Near Toll Tax 8642066927,"Calcutta Motors Illambazar Near Toll Tax 8642066927, Birbhum, West Bengal, India",23.6204319,87.5386213
429,Birbhum,Reliance Filling Station Rampurhat Munsuba,"Reliance Filling Station Rampurhat Munsuba, Birbhum, West Bengal, India",24.1792159,87.79249680000001
430,Birbhum,Sree Dhaba Mallarpur,"Sree Dhaba Mallarpur, restaurant, Birbhum, West Bengal, India",24.0763414,87.7098723
431,Birbhum,Bonhati Service Center Rampurhat,"Bonhati Service Center Rampurhat, Birbhum, West Bengal, India",24.1744845,87.7793421
432,Birbhum,Maruti Automobiles Nalhati Birbhum 9434740825 9474301314,"Maruti Automobiles Nalhati Birbhum 9434740825 9474301314, Birbhum, West Bengal, India",24.2903166,87.8418983
433,Birbhum,Milan Paribahan Hotel 9153588986,"Milan Paribahan Hotel 9153588986, restaurant, Birbhum, West Bengal, India",23.8401675,87.6186379
434,Birbhum,Tata Service Centre Rampurhat,"Tata Service Centre Rampurhat, Birbhum, West Bengal, India",24.1708492,87.78956699999999
435,Birbhum,Indian Oil Petrol Pump IC Building Infront of Kishan Mandi Nalhati,"Indian Oil Petrol Pump IC Building Infront of Kishan Mandi Nalhati, petrol pump, Birbhum, West Bengal, India",23.8401675,87.6186379
436,Birbhum,Raja Paribahan Hotel NH60 Rampurhat,"Raja Paribahan Hotel NH60 Rampurhat, restaurant, Birbhum, West Bengal, India",24.2270218,87.8132464
437,Birbhum,Samir Auto Works Sanghatamore,"Samir Auto Works Sanghatamore, Birbhum, West Bengal, India",23.8401675,87.6186379
438,Birbhum,Gouri Auto Centre Gopalpur Nalhati Birbhum 9434028107 8764868910,"Gouri Auto Centre Gopalpur Nalhati Birbhum 9434028107 8764868910, Birbhum, West Bengal, India",24.2957625,87.8490156
439,Birbhum,Atithi Restaurant Rampurhat 9153663629,"Atithi Restaurant Rampurhat 9153663629, Birbhum, West Bengal, India",24.2024486,87.7985075
440,Birbhum,Hira Auto Works Batial Rampurhat,"Hira Auto Works Batial Rampurhat, Birbhum, West Bengal, India",24.1744845,87.7793421
441,Birbhum,Indian Oil Filling Station Lohapur Nalhati,"Indian Oil Filling Station Lohapur Nalhati, Birbhum, West Bengal, India",24.3012568,87.96410879999999
442,Birbhum,Madhu Mamata Hotel Tarapith,"Madhu Mamata Hotel Tarapith, restaurant, Birbhum, West Bengal, India",24.1245471,87.7950535
443,Birbhum,Mahindra Service Center Chakpara,"Mahindra Service Center Chakpara, Birbhum, West Bengal, India",23.5555922,87.2992797
444,Birbhum,Indian Oil Filling Station Moholla Rail Gate,"Indian Oil Filling Station Moholla Rail Gate, Birbhum, West Bengal, India",24.3556472,87.8400326
445,Birbhum,Laltu Hotel Munsuba Rampurhat,"Laltu Hotel Munsuba Rampurhat, restaurant, Birbhum, West Bengal, India",24.1519298,87.7749625
446,Birbhum,Baromesya Service Center Surichua Border,"Baromesya Service Center Surichua Border, Birbhum, West Bengal, India",23.0259153,87.0880219
447,Birbhum,Tarafit Filling Station Tarapith Birbhum 9748730903,"Tarafit Filling Station Tarapith Birbhum 9748730903, Birbhum, West Bengal, India",24.1140439,87.7990799
448,Birbhum,Hindu Hotel Nalhati,"Hindu Hotel Nalhati, restaurant, Birbhum, West Bengal, India",24.2920951,87.8377842
449,Birbhum,COCO Rampurhat Indian Oil Corporation Ltd Vill Po Barshal Rampurhat Birbhum,"COCO Rampurhat Indian Oil Corporation Ltd Vill Po Barshal Rampurhat Birbhum, Birbhum, West Bengal, India",24.1601021,87.7812182
450,Birbhum,Janata Hotel Murarai,"Janata Hotel Murarai, restaurant, Birbhum, West Bengal, India",24.439666,87.8579821
451,Purba Medinipur,Shree Krishna Filling Station NH116B Thakurnagar 9730957081,"Shree Krishna Filling Station NH116B Thakurnagar 9730957081, Purba Medinipur, West Bengal, India",21.9681713,87.80652189999999
452,Purba Medinipur,Punaji Dhaba Babalichak 8967792958,"Punaji Dhaba Babalichak 8967792958, restaurant, Purba Medinipur, West Bengal, India",21.6246545,87.52869439999999
453,Purba Medinipur,Biswakarma Auto Care Balisai Tamralip Cont 9002768000,"Biswakarma Auto Care Balisai Tamralip Cont 9002768000, Purba Medinipur, West Bengal, India",22.3158042,87.9100675
454,Purba Medinipur,Kalinga Auto Service Station NH116B Kolaghat 9434008113,"Kalinga Auto Service Station NH116B Kolaghat 9434008113, Purba Medinipur, West Bengal, India",22.4229321,87.8590698
455,Purba Medinipur,Hotel Highway Kasupara NH41 9933808864,"Hotel Highway Kasupara NH41 9933808864, restaurant, Purba Medinipur, West Bengal, India",22.5770183,88.1963924
456,Purba Medinipur,Mahindra Star India Agencies Haldiya Purba Medinipur 9731253008,"Mahindra Star India Agencies Haldiya Purba Medinipur 9731253008, Purba Medinipur, West Bengal, India",22.3763556,87.3551767
457,Purba Medinipur,Hera Fuel NH116B Durgapur 9472006735,"Hera Fuel NH116B Durgapur 9472006735, petrol pump, Purba Medinipur, West Bengal, India",21.9329728,87.7782515
458,Purba Medinipur,Jony Hotel Near Nandakumar 8583961409,"Jony Hotel Near Nandakumar 8583961409, restaurant, Purba Medinipur, West Bengal, India",22.1889496,87.918931
459,Purba Medinipur,Prerna Motors Mahalia Tamralip Cont 9436563222,"Prerna Motors Mahalia Tamralip Cont 9436563222, Purba Medinipur, West Bengal, India",21.9372879,87.77633329999999
460,Purba Medinipur,Bhagwati Machine SKUS Fuel Pump NH116B Contai Bypass 9327629657,"Bhagwati Machine SKUS Fuel Pump NH116B Contai Bypass 9327629657, petrol pump, Purba Medinipur, West Bengal, India",21.7705614,87.739727
461,Purba Medinipur,Sundry Restaurant Kasupara NH41 9732193097,"Sundry Restaurant Kasupara NH41 9732193097, Purba Medinipur, West Bengal, India",19.6435898,73.47117539999999
462,Purba Medinipur,Amanat Auto Care NH6 Radharam Purba Medinipur 9002368907,"Amanat Auto Care NH6 Radharam Purba Medinipur 9002368907, Purba Medinipur, West Bengal, India",22.434861,87.32885209999999
463,Purba Medinipur,Contai Fuel NH116B Contai Bypass 9731505944,"Contai Fuel NH116B Contai Bypass 9731505944, petrol pump, Purba Medinipur, West Bengal, India",21.7772411,87.7447679
464,Purba Medinipur,Hotel Sunday Kasupara NH41 9738097765,"Hotel Sunday Kasupara NH41 9738097765, restaurant, Purba Medinipur, West Bengal, India",22.2299426,87.901444
465,Purba Medinipur,Satyam Auto Electric Barahaiya Kolaghat Purba Medinipur,"Satyam Auto Electric Barahaiya Kolaghat Purba Medinipur, Purba Medinipur, West Bengal, India",22.4352325,87.8606813
466,Purba Medinipur,Contai Oil Station NH116B Contai Central Bus Stand 9932741736,"Contai Oil Station NH116B Contai Central Bus Stand 9932741736, Purba Medinipur, West Bengal, India",21.7759634,87.7338197
467,Purba Medinipur,Royal Dhaba Babalichak 9732506572,"Royal Dhaba Babalichak 9732506572, restaurant, Purba Medinipur, West Bengal, India",22.0836145,88.0483082
468,Purba Medinipur,Ramananda Body Garage Mahalia Purba Medinipur,"Ramananda Body Garage Mahalia Purba Medinipur, auto repair, Purba Medinipur, West Bengal, India",21.9372879,87.77633329999999
469,Purba Medinipur,MS Debu Petrol Pump NH116B Contai 9432139785,"MS Debu Petrol Pump NH116B Contai 9432139785, petrol pump, Purba Medinipur, West Bengal, India",21.7791659,87.7348305
470,Purba Medinipur,Shree Radha Hotel Near Nandakumar Contai 9153357990,"Shree Radha Hotel Near Nandakumar Contai 9153357990, restaurant, Purba Medinipur, West Bengal, India",22.0024184,87.8142677
471,Purba Medinipur,Manna Garage Kolaghat NH41 Purba Medinipur,"Manna Garage Kolaghat NH41 Purba Medinipur, auto repair, Purba Medinipur, West Bengal, India",22.3337497,87.8703106
